Date,Nifty
2025-05-06,-0.3333889859949313
2025-05-07,0.14274549954715887
2025-05-08,-0.5758880297096702
2025-05-09,-1.09501096942064
2025-05-12,3.8183073090219954
2025-05-13,-1.389583907654357
2025-05-14,0.36027960647213586
2025-05-15,1.6021438141461841
2025-05-16,-0.16877607536591732
2025-05-19,-0.29717088137536374
2025-05-20,-1.0484831354666824
2025-05-21,0.524831270888626
2025-05-22,-0.8211272774042211
2025-05-23,0.9892488718005854
2025-05-26,0.5954979456279652
2025-05-27,-0.6997724870316469
2025-05-28,-0.29706520659956714
2025-05-29,0.3278479228775888
2025-05-30,-0.333823496911434
2025-06-02,-0.13777230725331435
2025-06-03,-0.7043833380258491
2025-06-04,0.3165904807986175
2025-06-05,0.5308696762106768
2025-06-06,1.018752395450262
2025-06-09,0.4005448710087123
2025-06-10,0.00418584595869298
2025-06-11,0.14798446727146697
2025-06-12,-1.0071084662786611
2025-06-13,-0.6814458847919758
2025-06-16,0.921979376770854
2025-06-17,-0.37319707924959866
2025-06-18,-0.16637405234334324
2025-06-19,-0.07577278241026608
2025-06-20,1.287247095983779
2025-06-23,-0.559484548726974
2025-06-24,0.29012296868362597
2025-06-25,0.8001820520425307
2025-06-26,1.2052010814129765
2025-06-27,0.3475704773181043
2025-06-30,-0.4709842354665206
2025-07-01,0.09699396772837598
2025-07-02,-0.34610085397696055
2025-07-03,-0.188971251922454
2025-07-04,0.21924250859925998
2025-07-07,0.0011813410706551508
2025-07-08,0.24036171315751087
2025-07-09,-0.181801902732881
2025-07-10,-0.4743646446198069
2025-07-11,-0.8100901810276007
2025-07-14,-0.2685854157148504
2025-07-15,0.4525103218794291
2025-07-16,0.06449487413033861
2025-07-17,-0.3990217351728331
2025-07-18,-0.5696558047242783
2025-07-21,0.48981443028652816
2025-07-22,-0.11876443882732346
